event-id,visible,timestamp,location-long,location-lat,lat-median,long-median,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
34124779791,true,2016-09-25 04:47:44.000,9.1,53.55,53.55,9.09,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779792,true,2016-09-25 17:37:02.000,9.1,53.55,53.55,9.09,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779793,true,2016-09-26 04:53:54.000,11.29,50.4,50.4,11.29,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779794,true,2016-09-26 17:30:51.000,11.29,50.4,50.4,11.29,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779795,true,2016-09-27 05:03:32.000,5.3,47.25,47.25,5.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779796,true,2016-09-27 17:34:45.000,5.3,47.25,47.25,5.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779797,true,2016-09-28 05:17:39.000,5.3,47.25,47.25,5.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779798,true,2016-09-28 17:50:15.000,3.13,44.11,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779799,true,2016-09-29 05:25:27.000,3.13,44.11,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779800,true,2016-09-29 17:50:30.000,3.13,44.11,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779801,true,2016-09-30 05:30:33.000,3.13,44.11,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779802,true,2016-09-30 17:42:27.000,3.13,44.11,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779803,true,2016-10-01 05:21:23.000,3.13,44.1,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779804,true,2016-10-01 17:38:43.000,3.13,44.1,44.1,3.13,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779805,true,2016-10-02 05:18:15.000,2.4,41.41,41.4,2.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779806,true,2016-10-02 17:44:20.000,2.4,41.41,41.4,2.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779807,true,2016-10-03 05:25:59.000,1.73,38.71,38.7,1.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779808,true,2016-10-03 17:59:16.000,1.73,38.71,38.7,1.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779809,true,2016-10-04 05:24:41.000,1.73,38.71,38.7,1.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779810,true,2016-10-04 18:08:04.000,1.73,38.71,38.7,1.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779811,true,2016-10-05 05:30:52.000,1.73,38.71,38.7,1.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779812,true,2016-10-05 17:54:36.000,1.73,38.71,38.7,1.73,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779813,true,2016-10-06 05:15:48.000,5.56,36.01,36.0,5.56,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779814,true,2016-10-06 17:40:39.000,5.56,36.01,36.0,5.56,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779815,true,2016-10-07 05:06:07.000,9.25,34.21,34.2,9.24,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779816,true,2016-10-07 17:24:48.000,9.25,34.21,34.2,9.24,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779817,true,2016-10-08 05:02:24.000,9.25,34.21,34.2,9.24,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779818,true,2016-10-08 17:23:06.000,9.24,34.2,34.2,9.24,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779819,true,2016-10-09 05:06:46.000,11.77,29.08,28.8,11.81,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779820,true,2016-10-09 17:26:22.000,11.77,29.08,28.8,11.81,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779821,true,2016-10-10 04:50:08.000,11.75,29.0,28.8,11.81,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779822,true,2016-10-10 17:19:12.000,10.02,20.19,19.8,10.04,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779823,true,2016-10-11 17:17:17.000,9.95,19.9,19.8,10.04,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779824,true,2016-10-12 04:48:26.000,10.93,18.43,18.45,10.91,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779825,true,2016-10-12 17:21:49.000,10.9,18.4,18.45,10.91,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779826,true,2016-10-13 04:35:26.000,10.9,18.39,18.45,10.91,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779827,true,2016-10-13 17:15:41.000,10.9,18.38,18.45,10.91,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779828,true,2016-10-14 04:35:48.000,14.34,14.31,14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779829,true,2016-10-14 17:06:42.000,15.07,10.03,9.9,15.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779830,true,2016-10-15 04:30:05.000,15.13,9.84,9.9,15.08,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779831,true,2016-10-15 17:08:58.000,13.21,7.47,7.2,12.7,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779832,true,2016-10-16 04:31:21.000,13.46,3.27,2.25,13.07,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779833,true,2016-10-16 17:06:38.000,15.28,0.3,-1.35,15.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779834,true,2016-10-17 04:27:04.000,15.27,-0.18,-1.35,15.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779835,true,2016-10-17 17:05:48.000,15.31,-0.42,-1.35,15.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779836,true,2016-10-18 04:24:09.000,15.35,-0.52,-1.35,15.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779837,true,2016-10-18 17:10:26.000,15.33,-0.99,-1.35,15.3,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779838,true,2016-10-19 04:21:18.000,16.64,-6.14,-7.2,17.27,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779839,true,2016-10-19 17:01:18.000,14.43,-7.54,-8.55,14.47,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779840,true,2016-10-20 04:16:38.000,14.5,-10.11,-10.35,14.51,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779841,true,2016-10-20 17:08:38.000,14.44,-10.58,-12.6,13.76,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779842,true,2016-10-21 04:22:09.000,14.3,-11.3,-13.5,13.71,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779843,true,2016-10-21 17:09:26.000,13.74,-12.24,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779844,true,2016-10-22 04:18:50.000,13.7,-12.34,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779845,true,2016-10-22 17:13:00.000,13.71,-12.52,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779846,true,2016-10-23 04:17:26.000,13.71,-12.69,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779847,true,2016-10-23 17:09:55.000,13.68,-12.8,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779848,true,2016-10-24 04:16:03.000,13.62,-12.96,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779849,true,2016-10-24 17:14:27.000,13.61,-13.16,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779850,true,2016-10-25 04:21:01.000,13.67,-13.27,-13.5,13.42,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779851,true,2016-10-25 17:14:12.000,13.71,-13.38,-13.5,13.47,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779852,true,2016-10-26 04:15:59.000,13.77,-13.39,-13.5,13.74,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779853,true,2016-10-26 17:15:33.000,13.83,-13.43,-13.5,13.79,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779854,true,2016-10-27 04:14:23.000,13.9,-13.4,-13.5,13.83,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779855,true,2016-10-27 17:17:05.000,14.02,-13.43,-13.5,14.22,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779856,true,2016-10-28 04:21:19.000,14.09,-13.5,-13.5,14.33,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779857,true,2016-10-28 17:17:15.000,14.15,-13.54,-13.5,14.38,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779858,true,2016-10-29 04:16:15.000,14.17,-13.57,-13.95,14.38,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779859,true,2016-10-29 17:12:34.000,14.35,-13.86,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779860,true,2016-10-30 04:09:08.000,14.43,-14.14,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779861,true,2016-10-30 17:16:50.000,14.44,-14.23,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779862,true,2016-10-31 04:12:56.000,14.48,-14.28,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779863,true,2016-10-31 17:16:00.000,14.49,-14.29,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779864,true,2016-11-01 04:07:47.000,14.47,-14.33,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779865,true,2016-11-01 17:20:40.000,14.44,-14.35,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779866,true,2016-11-02 04:10:28.000,14.43,-14.36,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779867,true,2016-11-02 17:05:40.000,14.43,-14.36,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779868,true,2016-11-03 04:11:44.000,14.41,-14.38,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779869,true,2016-11-03 17:11:20.000,14.41,-14.41,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779870,true,2016-11-04 04:13:30.000,14.4,-14.41,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779871,true,2016-11-04 17:07:50.000,14.4,-14.41,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779872,true,2016-11-05 04:15:33.000,14.4,-14.4,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779873,true,2016-11-05 17:17:33.000,14.41,-14.38,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779874,true,2016-11-06 04:13:21.000,14.42,-14.4,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779875,true,2016-11-06 17:13:36.000,14.43,-14.4,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779876,true,2016-11-07 04:16:21.000,14.42,-14.4,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779877,true,2016-11-07 17:23:10.000,14.43,-14.43,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779878,true,2016-11-08 04:06:07.000,14.43,-14.45,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779879,true,2016-11-08 17:23:02.000,14.43,-14.46,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779880,true,2016-11-09 04:09:31.000,14.43,-14.48,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779881,true,2016-11-09 17:20:41.000,14.43,-14.49,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779882,true,2016-11-10 04:15:21.000,14.43,-14.5,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779883,true,2016-11-10 17:25:31.000,14.44,-14.51,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779884,true,2016-11-11 04:05:30.000,14.44,-14.53,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779885,true,2016-11-11 17:21:15.000,14.45,-14.54,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779886,true,2016-11-12 04:06:41.000,14.45,-14.56,-14.4,14.44,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779887,true,2016-11-12 17:28:10.000,14.43,-14.58,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779888,true,2016-11-13 04:10:02.000,14.45,-14.56,-14.4,14.44,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779889,true,2016-11-13 17:19:07.000,14.45,-14.55,-14.4,14.44,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779890,true,2016-11-14 04:07:30.000,14.45,-14.56,-14.4,14.44,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779891,true,2016-11-15 04:08:45.000,14.43,-14.56,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779892,true,2016-11-15 17:26:02.000,14.42,-14.58,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779893,true,2016-11-16 04:04:25.000,14.42,-14.58,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779894,true,2016-11-16 17:14:10.000,14.42,-14.58,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779895,true,2016-11-17 04:07:04.000,14.41,-14.59,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779896,true,2016-11-17 17:21:22.000,14.41,-14.6,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779897,true,2016-11-18 04:10:52.000,14.4,-14.62,-14.4,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779898,true,2016-11-18 17:25:04.000,14.39,-14.64,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779899,true,2016-11-19 04:06:15.000,14.38,-14.65,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779900,true,2016-11-19 17:15:43.000,14.38,-14.66,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779901,true,2016-11-20 04:05:23.000,14.38,-14.68,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779902,true,2016-11-20 17:25:09.000,14.38,-14.68,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779903,true,2016-11-21 04:15:53.000,14.38,-14.68,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779904,true,2016-11-21 17:26:36.000,14.39,-14.68,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779905,true,2016-11-22 04:07:23.000,14.39,-14.69,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779906,true,2016-11-22 17:09:23.000,14.39,-14.68,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779907,true,2016-11-23 04:08:43.000,14.38,-14.7,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
34124779908,true,2016-11-23 17:11:47.000,14.38,-14.72,-14.85,14.4,"solar-geolocator","Hirundo rustica","V4223038","9AD3712","Barn swallows breeding in Kraghede"
